_id,playerId,gameId,createdAt,data.tangram,data.group,data.id,data.text,data.loadingNextRound,data.community,data.engaged,data.correctness,data.english,data.human,data.newpartner,data.strategy,data.fair,data.feedback,data.satisfied,data.workedWell,data.perspective,data.chatComfort,data.chatUseful,data.events,data.ownGroup
cda627pFa3CzndESJ,kcH6fp3ksWD2dcE9S,vkbunGDg7rfy7MdPD,2021-01-21T21:45:24Z,/experiment/tangram_A.png,red,redA,one foot up,true,,,,,,,,,,,,,,,,blue
5jR9F8ryzBMhvhxuy,Bc9deARJZSZvQaxHn,gevP48xWek252Nr68,2021-01-21T21:45:25Z,/experiment/tangram_G.png,blue,blueG,weird dancing figure,true,,,,,,,,,,,,,,,,red
A7zsTwmQBGmEh9Jxz,66acao8F9x95q4Cs8,vKJfPn5PH2B49D7Ko,2021-01-21T21:45:27Z,,,,,,blue,10,yes,yes,yes,no,thinkinh,Yes,no,verySatisfied,stronglyAgree,,,Yes,,
qtyPDLH6RMiSdKupc,aftLQnY3Y33S2KbMF,vkbunGDg7rfy7MdPD,2021-01-21T21:45:29Z,/experiment/tangram_D.png,red,redD,standing with a tray / praying,true,,,,,,,,,,,,,,,,blue
dk6GkuZ4BQnAtbsXe,7sCNtPyG5JFnRqCdT,vkbunGDg7rfy7MdPD,2021-01-21T21:45:30Z,/experiment/tangram_A.png,red,redA,someone kicking on one foot,true,,,,,,,,,,,,,,,,blue
qx76CcnbNnmq8wZeT,2dFvHaxRGALZQAWht,vKJfPn5PH2B49D7Ko,2021-01-21T21:45:32Z,/experiment/tangram_D.png,blue,blueD,Man who is pointing something.,true,,,,,,,,,,,,,,,,blue
pubAczbHGLnQiKzHc,2KrP2MJYyvmTxWwgv,gevP48xWek252Nr68,2021-01-21T21:45:32Z,/experiment/tangram_H.png,blue,blueH,The tangram reseembles a cocoon,true,,,,,,,,,,,,,,,,red
AGKGf6ashDKKYEZwT,kcH6fp3ksWD2dcE9S,vkbunGDg7rfy7MdPD,2021-01-21T21:45:35Z,/experiment/tangram_B.png,red,redB,sitting looking up,true,,,,,,,,,,,,,,,,blue
nTQbyaJCeeb46qfp3,bdvW5J5HSm9CWAmvL,vkbunGDg7rfy7MdPD,2021-01-21T21:45:38Z,/experiment/tangram_C.png,blue,blueC,A man falling backwards with his arms raised ,true,,,,,,,,,,,,,,,,blue
suim8zQrpudos6AWu,hgkygjLRxCX9996Hf,gevP48xWek252Nr68,2021-01-21T21:45:39Z,/experiment/tangram_F.png,blue,blueF,sitting man,true,,,,,,,,,,,,,,,,red
jJok7sqbPGdbfmsiG,2dFvHaxRGALZQAWht,vKJfPn5PH2B49D7Ko,2021-01-21T21:45:40Z,/experiment/tangram_B.png,blue,blueB,Man who is kneeling.,true,,,,,,,,,,,,,,,,blue
x82Za8RXpDbYYsyRj,7sCNtPyG5JFnRqCdT,vkbunGDg7rfy7MdPD,2021-01-21T21:45:40Z,/experiment/tangram_C.png,red,redC,falling man with both arms up,true,,,,,,,,,,,,,,,,blue
fxq34HWpmasujG94B,2KrP2MJYyvmTxWwgv,gevP48xWek252Nr68,2021-01-21T21:45:42Z,/experiment/tangram_F.png,blue,blueF,IT's a man sitting,true,,,,,,,,,,,,,,,,red
yDH87ebpywykP7vgS,Bc9deARJZSZvQaxHn,gevP48xWek252Nr68,2021-01-21T21:45:43Z,/experiment/tangram_H.png,blue,blueH,man doing yoga or a cocoon,true,,,,,,,,,,,,,,,,red
hmWoyFdY6D3qv37cH,aftLQnY3Y33S2KbMF,vkbunGDg7rfy7MdPD,2021-01-21T21:45:44Z,/experiment/tangram_A.png,red,redA,standing on one foot kicking something ,true,,,,,,,,,,,,,,,,blue
eoEXYLB4AqpiSyYzj,hgkygjLRxCX9996Hf,gevP48xWek252Nr68,2021-01-21T21:45:45Z,/experiment/tangram_H.png,blue,blueH,Cocoon,true,,,,,,,,,,,,,,,,red
hu8Cpj8ePkzSenjqi,9uGM2BcYH4hk2uSzX,fbBEYS2xBiuER4yog,2021-01-21T21:45:50Z,/experiment/tangram_A.png,red,redA,"looks like a person standing on one leg with the other leg out in front of them, also has a diamond shape on their back like they are carrying something.",true,,,,,,,,,,,,,,,,red
CPQmrDCgEuAXuc3SM,Bc9deARJZSZvQaxHn,gevP48xWek252Nr68,2021-01-21T21:45:53Z,/experiment/tangram_E.png,blue,blueE,rabbit ears,true,,,,,,,,,,,,,,,,red
yTx8qAfuYCxYNY6nW,bdvW5J5HSm9CWAmvL,vkbunGDg7rfy7MdPD,2021-01-21T21:45:53Z,/experiment/tangram_D.png,blue,blueD,A man standing holding a tray,true,,,,,,,,,,,,,,,,blue
tjvw6aoREjYNLcSvQ,kcH6fp3ksWD2dcE9S,vkbunGDg7rfy7MdPD,2021-01-21T21:45:54Z,/experiment/tangram_B.png,blue,blueB,"sitting, looking up",true,,,,,,,,,,,,,,,,blue
MediaNvyzYvuin89N,2KrP2MJYyvmTxWwgv,gevP48xWek252Nr68,2021-01-21T21:45:55Z,/experiment/tangram_E.png,blue,blueE,Looks like it has bunny ears,true,,,,,,,,,,,,,,,,red
n9QfCtdMPDXopYWzc,7sCNtPyG5JFnRqCdT,vkbunGDg7rfy7MdPD,2021-01-21T21:45:55Z,/experiment/tangram_B.png,red,redB,kneeling and praying woman,true,,,,,,,,,,,,,,,,blue
HxdtuL7TiS9ghkTLv,hgkygjLRxCX9996Hf,gevP48xWek252Nr68,2021-01-21T21:45:57Z,/experiment/tangram_H.png,red,redH,This one looks like Cocoon,true,,,,,,,,,,,,,,,,red
yQzEb7PGx3NRpDERS,aftLQnY3Y33S2KbMF,vkbunGDg7rfy7MdPD,2021-01-21T21:45:58Z,/experiment/tangram_D.png,blue,blueD,standing with a tray / praying,true,,,,,,,,,,,,,,,,blue
2TaSH7equzJGc9FMp,aftLQnY3Y33S2KbMF,vkbunGDg7rfy7MdPD,2021-01-21T21:46:05Z,/experiment/tangram_C.png,blue,blueC,both arms up,true,,,,,,,,,,,,,,,,blue
jBC9i6QQhJnwS8Dru,hgkygjLRxCX9996Hf,gevP48xWek252Nr68,2021-01-21T21:46:06Z,/experiment/tangram_F.png,red,redF,This one looks like sitting man,true,,,,,,,,,,,,,,,,red
Bfutmpq9qPjG3ykCt,sjjqCYRPsTMJmqHKy,vKJfPn5PH2B49D7Ko,2021-01-21T21:46:06Z,,,,,,blue,10,yes,yes,yes,no,I was trying to describe the shapes in a way that would be obvious to the other person. ,yes,I thought that on a couple of occasions i clicked on a different shape to the one that was accepted.,somewhatSatisfied,stronglyAgree,,,yes it worked ok,,
idZ5QF6C87SGThp6g,Bc9deARJZSZvQaxHn,gevP48xWek252Nr68,2021-01-21T21:46:09Z,/experiment/tangram_G.png,red,redG,weird dancing figure,true,,,,,,,,,,,,,,,,red
FxL7zp9ukzd5AqtpB,7sCNtPyG5JFnRqCdT,vkbunGDg7rfy7MdPD,2021-01-21T21:46:09Z,/experiment/tangram_A.png,blue,blueA,man kicking on one foot,true,,,,,,,,,,,,,,,,blue
bgpiLagZiL3PBQQp9,2KrP2MJYyvmTxWwgv,gevP48xWek252Nr68,2021-01-21T21:46:11Z,/experiment/tangram_G.png,blue,blueG,This one is just weird. Probably resembles a dancer,true,,,,,,,,,,,,,,,,red
QHppY8ZmWpJfSfyQA,kcH6fp3ksWD2dcE9S,vkbunGDg7rfy7MdPD,2021-01-21T21:46:11Z,/experiment/tangram_D.png,blue,blueD,praying standing,true,,,,,,,,,,,,,,,,blue
JhmfhzkgnRijX8y6Y,bdvW5J5HSm9CWAmvL,vkbunGDg7rfy7MdPD,2021-01-21T21:46:12Z,/experiment/tangram_A.png,blue,blueA,A bird looking down standing on one foot,true,,,,,,,,,,,,,,,,blue
qyfhcxtFgwqQRCxNu,hgkygjLRxCX9996Hf,gevP48xWek252Nr68,2021-01-21T21:46:12Z,/experiment/tangram_G.png,red,redG,This one looks like Dancer,true,,,,,,,,,,,,,,,,red
cq3cxe7aNYi5zXoSG,aftLQnY3Y33S2KbMF,vkbunGDg7rfy7MdPD,2021-01-21T21:46:13Z,/experiment/tangram_A.png,blue,blueA,one foot / kicking,true,,,,,,,,,,,,,,,,blue
mRRthZ8gLS4LMwtMg,Bc9deARJZSZvQaxHn,gevP48xWek252Nr68,2021-01-21T21:46:15Z,/experiment/tangram_E.png,red,redE,rabbit ears,true,,,,,,,,,,,,,,,,red
tom93eBsx7RzEDRD2,7sCNtPyG5JFnRqCdT,vkbunGDg7rfy7MdPD,2021-01-21T21:46:17Z,/experiment/tangram_C.png,blue,blueC,man falling with both arms up,true,,,,,,,,,,,,,,,,blue
S3R8Rhaj58fRv3WCz,kcH6fp3ksWD2dcE9S,vkbunGDg7rfy7MdPD,2021-01-21T21:46:20Z,/experiment/tangram_C.png,blue,blueC,arms up falling,true,,,,,,,,,,,,,,,,blue
Ma25nAdnf5Yjw3muB,hgkygjLRxCX9996Hf,gevP48xWek252Nr68,2021-01-21T21:46:20Z,/experiment/tangram_E.png,red,redE,This one looks like Rabbit,true,,,,,,,,,,,,,,,,red
EE972CsG4M7opaYH3,dANjNmhL9y9BW38Gd,vKJfPn5PH2B49D7Ko,2021-01-21T21:46:22Z,,,,,,blue,10,yes,no,yes,yes,If I got to start first then I would try to describe as simple as posible so my partner would follow me describing them in the same way,"Yes I do, also the game was fun",It seems that sometimes my website refreshed with some delay and it made me to lose some answers,verySatisfied,stronglyAgree,,,"Yes it was, even though I can tell if it was with some lag or not.",,
FEJHqhhPZhoMs2zJj,aftLQnY3Y33S2KbMF,vkbunGDg7rfy7MdPD,2021-01-21T21:46:24Z,/experiment/tangram_B.png,blue,blueB,sitting with a ponytail,true,,,,,,,,,,,,,,,,blue
p2qKnyAq7gBEfzqNs,2KrP2MJYyvmTxWwgv,gevP48xWek252Nr68,2021-01-21T21:46:25Z,/experiment/tangram_G.png,red,redG,The weird one.,true,,,,,,,,,,,,,,,,red
BMe9ri8DSXx82soWc,kcH6fp3ksWD2dcE9S,vkbunGDg7rfy7MdPD,2021-01-21T21:46:27Z,/experiment/tangram_A.png,blue,blueA,"one foot up\n",true,,,,,,,,,,,,,,,,blue
4k7AyazPegkbzh6PW,7sCNtPyG5JFnRqCdT,vkbunGDg7rfy7MdPD,2021-01-21T21:46:27Z,/experiment/tangram_B.png,blue,blueB,woman kneeling and praying,true,,,,,,,,,,,,,,,,blue
2NARvBHr2QMCmiEQi,Bc9deARJZSZvQaxHn,gevP48xWek252Nr68,2021-01-21T21:46:28Z,/experiment/tangram_H.png,red,redH,man doing yoga or cocoon,true,,,,,,,,,,,,,,,,red
86DLSLvsBojbAJvKT,iR7QPZXvDCcMSXX7o,fbBEYS2xBiuER4yog,2021-01-21T21:46:30Z,,,,,,red,6,yes,no,yes,yes,I would describe them first and give the same answer,yes,No,somewhatSatisfied,agree,,,I felt it was kinda laggy,,
m22jALoWLAbAeLfjT,2KrP2MJYyvmTxWwgv,gevP48xWek252Nr68,2021-01-21T21:46:31Z,/experiment/tangram_F.png,red,redF,A sitting man,true,,,,,,,,,,,,,,,,red
6NAjZPETDEcwHFEQc,v8BQYnahpsx6vNSgg,gevP48xWek252Nr68,2021-01-21T21:46:33Z,/experiment/tangram_E.png,blue,blueE,Rabbit ears.,true,,,,,,,,,,,,,,,,red
xwZySj6rKhSeEuHAA,bdvW5J5HSm9CWAmvL,vkbunGDg7rfy7MdPD,2021-01-21T21:46:34Z,/experiment/tangram_B.png,blue,blueB,A woman kneeling looking up while holding a tray ,true,,,,,,,,,,,,,,,,blue
hKWLtYgN2SxgZ4j7E,Bc9deARJZSZvQaxHn,gevP48xWek252Nr68,2021-01-21T21:46:34Z,/experiment/tangram_F.png,red,redF,sitting man,true,,,,,,,,,,,,,,,,red
H9dCNWeWgTRaJvP5j,7sCNtPyG5JFnRqCdT,vkbunGDg7rfy7MdPD,2021-01-21T21:46:34Z,/experiment/tangram_D.png,blue,blueD,man standing with a tray,true,,,,,,,,,,,,,,,,blue
cW3ae6sc4RLPpsbos,2KrP2MJYyvmTxWwgv,gevP48xWek252Nr68,2021-01-21T21:46:38Z,/experiment/tangram_E.png,red,redE,Bunny ears,true,,,,,,,,,,,,,,,,red
GCvr2uTazieZCepKn,2KrP2MJYyvmTxWwgv,gevP48xWek252Nr68,2021-01-21T21:46:43Z,/experiment/tangram_H.png,red,redH,Cocoon,true,,,,,,,,,,,,,,,,red
woY6S4J8eRRYu94Qv,9uGM2BcYH4hk2uSzX,fbBEYS2xBiuER4yog,2021-01-21T21:46:44Z,,,,,,red,10,yes,yes,yes,yes,describe the images as people,yes,no,verySatisfied,stronglyAgree,,,yes,,
3TmmzfL6yZ4BShoqQ,v8BQYnahpsx6vNSgg,gevP48xWek252Nr68,2021-01-21T21:46:54Z,/experiment/tangram_G.png,blue,blueG,Dancer or the strangest figure.,true,,,,,,,,,,,,,,,,red
ftA6WftNm4b3e2dEm,bdvW5J5HSm9CWAmvL,vkbunGDg7rfy7MdPD,2021-01-21T21:47:01Z,/experiment/tangram_A.png,red,redA,A bird looking down while standing on one foot,true,,,,,,,,,,,,,,,,blue
q3dpHk9rQhdWdAvyT,bdvW5J5HSm9CWAmvL,vkbunGDg7rfy7MdPD,2021-01-21T21:47:15Z,/experiment/tangram_D.png,red,redD,A man standing holding a tray,true,,,,,,,,,,,,,,,,blue
fR3fhTJ28M93cZaHD,v8BQYnahpsx6vNSgg,gevP48xWek252Nr68,2021-01-21T21:47:25Z,/experiment/tangram_H.png,blue,blueH,Cocoon,true,,,,,,,,,,,,,,,,red
8r8A5cLTRwhPZvBA8,bdvW5J5HSm9CWAmvL,vkbunGDg7rfy7MdPD,2021-01-21T21:47:26Z,/experiment/tangram_B.png,red,redB,A woman kneeling looking up,true,,,,,,,,,,,,,,,,blue
iT7o8pozmhWRTKuof,v8BQYnahpsx6vNSgg,gevP48xWek252Nr68,2021-01-21T21:47:32Z,/experiment/tangram_F.png,blue,blueF,Sitting man,true,,,,,,,,,,,,,,,,red
NjxoWNCthfpmp42Wt,2KrP2MJYyvmTxWwgv,gevP48xWek252Nr68,2021-01-21T21:47:35Z,,,,,,red,10,yes,no,yes,yes,The strategy was to connect the tangram to something that reminded me,Yes it was,No,verySatisfied,,,,Yes,,
WLSaYPj5FYf3BtnoG,kcH6fp3ksWD2dcE9S,vkbunGDg7rfy7MdPD,2021-01-21T21:47:36Z,,,,,,blue,10,yes,no,yes,yes,some times copying other player responses,yes,no,verySatisfied,stronglyAgree,,,yes,,
4TZeoeP5HxQhb6S4L,v8BQYnahpsx6vNSgg,gevP48xWek252Nr68,2021-01-21T21:47:40Z,/experiment/tangram_G.png,red,redG,rabbit ears,true,,,,,,,,,,,,,,,,red
wLuyJqxN4L7weJLKu,Bc9deARJZSZvQaxHn,gevP48xWek252Nr68,2021-01-21T21:47:42Z,,,,,,red,9,yes,no,yes,yes,we established key words and communicated accordingly,yes,no it was great,verySatisfied,stronglyAgree,,,yes,,
DQm8gPnTEi6GYRscM,bdvW5J5HSm9CWAmvL,vkbunGDg7rfy7MdPD,2021-01-21T21:47:43Z,/experiment/tangram_C.png,red,redC,A man falling backwards arms up in the air,true,,,,,,,,,,,,,,,,blue
oWdRWouf6mdmWciAu,v8BQYnahpsx6vNSgg,gevP48xWek252Nr68,2021-01-21T21:47:46Z,/experiment/tangram_E.png,red,redE,rabbit ears,true,,,,,,,,,,,,,,,,red
PeJnZKdSMDeZ3MBC2,v8BQYnahpsx6vNSgg,gevP48xWek252Nr68,2021-01-21T21:47:50Z,/experiment/tangram_H.png,red,redH,cocoon,true,,,,,,,,,,,,,,,,red
FHCLpnXzvAJzDBqkk,7sCNtPyG5JFnRqCdT,vkbunGDg7rfy7MdPD,2021-01-21T21:47:51Z,,,,,,blue,7,yes,no,yes,yes,try to use the description of my team mates,yes,only one time i had a problem with the page refreshing,somewhatSatisfied,agree,,,yes,,
ucBsvTYpMJ8Bdu5nD,v8BQYnahpsx6vNSgg,gevP48xWek252Nr68,2021-01-21T21:47:54Z,/experiment/tangram_F.png,red,redF,sitting man,true,,,,,,,,,,,,,,,,red
6YvkdJ92HqSNhQK3N,hgkygjLRxCX9996Hf,gevP48xWek252Nr68,2021-01-21T21:48:20Z,,,,,,red,10,yes,no,yes,yes,"I tried to find appropriate descriptions, for example one looked like a rabbit so I asked it to be called a rabbit\n","In my opinion, the salary is adequate. I had a lot of fun and it took a little time\n","I do not have any\n",verySatisfied,stronglyAgree,,,Yes,,
PRSejWdWHbtF2Eb7M,2dFvHaxRGALZQAWht,vKJfPn5PH2B49D7Ko,2021-01-21T21:48:20Z,,,,,,blue,9,yes,no,yes,yes,I wrote briefly and specifically.,Yes.,No.,somewhatSatisfied,agree,,,I think so.,,
tP8XR5DusFgGa8AJR,yanmYyJbogZxpMhs5,fbBEYS2xBiuER4yog,2021-01-21T21:48:35Z,,,,,,red,5,yes,no,yes,yes,Describing based on anthropomorfic features. Also I used already established terms with my partner to communicate ( through previous descriptions),In total with the bonus it was alright I guess since it was an easy task to do and perform.,No problems at all. Sometimes the interface went kind of glitched up but it did not affect the gameplay.,verySatisfied,stronglyAgree,,,Extremely easy. Normal chat box in which you can write whatever you need.,,
AMDoEPpYZixtYLCDM,bdvW5J5HSm9CWAmvL,vkbunGDg7rfy7MdPD,2021-01-21T21:49:14Z,,,,,,blue,10,yes,yes,yes,yes,To describe the pictures as clearly and as easily as possible,Yes,No,somewhatSatisfied,agree,,,Yes,,
wBCzLwW7oRRqNuKMq,v8BQYnahpsx6vNSgg,gevP48xWek252Nr68,2021-01-21T21:49:15Z,,,,,,red,10,yes,no,yes,yes,"At first I was trying to figure out what each figure was, then I learned that there was a code.","Yes, very fair.",No,verySatisfied,stronglyAgree,,,Very easy.,,
FymWNmBz2dXmq3NiW,aftLQnY3Y33S2KbMF,vkbunGDg7rfy7MdPD,2021-01-21T21:49:36Z,,,,,,blue,10,yes,no,yes,yes,"I tried using the words my partner used first, not making up anything new that might confuse them. ","Yes, I think it was fair. ","Sometimes the boxes lit up red when I am sure we chose the right answer, but it still counted as correct, so it must have been a glitch. ",verySatisfied,stronglyAgree,,,"Yes, it was very easy and quick.",,
PSxJFZ4QWQhXLJwWN,AfLPQRQ2yMkSegvuD,Ko3v7THD2dqefyTAx,2021-01-21T21:49:51Z,/experiment/tangram_B.png,red,redB,"On knees, trying to do a dance",true,,,,,,,,,,,,,,,,blue
Nu3rfXsTsmHzGveLN,AfLPQRQ2yMkSegvuD,Ko3v7THD2dqefyTAx,2021-01-21T21:50:03Z,/experiment/tangram_A.png,red,redA,"One leg up, doing the thriller",true,,,,,,,,,,,,,,,,blue
3gjr2HH2gRa6XujTE,n3Q4td6qCse5aSv9e,Ko3v7THD2dqefyTAx,2021-01-21T21:50:07Z,/experiment/tangram_A.png,blue,blueA,"one leg up, one arm up ",true,,,,,,,,,,,,,,,,blue
BL35d7hZSrqXixkaq,AfLPQRQ2yMkSegvuD,Ko3v7THD2dqefyTAx,2021-01-21T21:50:14Z,/experiment/tangram_D.png,red,redD,"Standing still, asking for something",true,,,,,,,,,,,,,,,,blue
tbCgaDoiPdQ3PsBF9,E5uTCaEvboyi9W2jE,Ko3v7THD2dqefyTAx,2021-01-21T21:50:21Z,/experiment/tangram_D.png,blue,blueD,"both arms to the left, on knees",true,,,,,,,,,,,,,,,,blue
suh7BH5j3a2fm7XKi,AfLPQRQ2yMkSegvuD,Ko3v7THD2dqefyTAx,2021-01-21T21:50:24Z,/experiment/tangram_C.png,red,redC,"Laying on ground, relaxing with arms extended",true,,,,,,,,,,,,,,,,blue
fCHMBByu2z3sJJ6eK,n3Q4td6qCse5aSv9e,Ko3v7THD2dqefyTAx,2021-01-21T21:50:28Z,/experiment/tangram_D.png,blue,blueD,"standing straight, one arm to left, no leg up ",true,,,,,,,,,,,,,,,,blue
vpjZwnqBzbA7FwSzN,AfLPQRQ2yMkSegvuD,Ko3v7THD2dqefyTAx,2021-01-21T21:50:32Z,/experiment/tangram_D.png,blue,blueD,Standing still - doing nothing.,true,,,,,,,,,,,,,,,,blue
za7smyouq9iYjMfua,AfLPQRQ2yMkSegvuD,Ko3v7THD2dqefyTAx,2021-01-21T21:50:46Z,/experiment/tangram_A.png,blue,blueA,one leg up and both arms up,true,,,,,,,,,,,,,,,,blue
8NDegnmckYRemcNx9,2iWCDAdpFvRCNSrEM,Ko3v7THD2dqefyTAx,2021-01-21T21:50:48Z,/experiment/tangram_D.png,blue,blueD,it is a person standing straight and with arm straight in front of this person,true,,,,,,,,,,,,,,,,blue
8vesqmkpYmtDtKmY5,n3Q4td6qCse5aSv9e,Ko3v7THD2dqefyTAx,2021-01-21T21:50:50Z,/experiment/tangram_C.png,blue,blueC,"tilted to left, both arms up ",true,,,,,,,,,,,,,,,,blue
zB4KosGbks3BxgKN2,AfLPQRQ2yMkSegvuD,Ko3v7THD2dqefyTAx,2021-01-21T21:50:52Z,/experiment/tangram_B.png,blue,blueB,on knees - dancing,true,,,,,,,,,,,,,,,,blue
XewDEzRxJPGHZCQoT,up6Jjy6x3SYuzkRrC,76iJQ4QXdyAcYKseZ,2021-01-21T21:50:53Z,/experiment/tangram_B.png,blue,blueB,This object looks like a girl sittng and praying.,true,,,,,,,,,,,,,,,,red
uyZec2G7bG3zwXM8T,E5uTCaEvboyi9W2jE,Ko3v7THD2dqefyTAx,2021-01-21T21:50:54Z,/experiment/tangram_B.png,blue,blueB,"one leg to the left, one arm raised up slightly",true,,,,,,,,,,,,,,,,blue
yxMFuAXCS3Y7DbDjQ,AfLPQRQ2yMkSegvuD,Ko3v7THD2dqefyTAx,2021-01-21T21:51:02Z,/experiment/tangram_C.png,blue,blueC,laying on ground with arms extended up,true,,,,,,,,,,,,,,,,blue
jLZQxAcpzQRZA7CPA,n3Q4td6qCse5aSv9e,Ko3v7THD2dqefyTAx,2021-01-21T21:51:03Z,/experiment/tangram_B.png,blue,blueB,"on knees, both arms up ",true,,,,,,,,,,,,,,,,blue
EXi9wHkmBp3bEuSWk,sK8r54bPtKtwfCyE7,76iJQ4QXdyAcYKseZ,2021-01-21T21:51:13Z,/experiment/tangram_A.png,red,redA,"leg up, looking down, drunk dancer, the weirdst one",true,,,,,,,,,,,,,,,,red
xXdeGB44fH9mF5SCR,gR2G6xLFF4jLsksxJ,76iJQ4QXdyAcYKseZ,2021-01-21T21:51:14Z,/experiment/tangram_C.png,red,redC,the one that looks like he is flying,true,,,,,,,,,,,,,,,,red
3ExuZMnxcrsMdjgF3,E5uTCaEvboyi9W2jE,Ko3v7THD2dqefyTAx,2021-01-21T21:51:16Z,/experiment/tangram_A.png,blue,blueA,"one leg up, both arms and both legs to the left",true,,,,,,,,,,,,,,,,blue
HFgA9F9D6KXRfzEbX,up6Jjy6x3SYuzkRrC,76iJQ4QXdyAcYKseZ,2021-01-21T21:51:21Z,/experiment/tangram_D.png,blue,blueD,"He looks like a priest, standing with his arm in front and praying.",true,,,,,,,,,,,,,,,,red
bcqZH7BfiygiRnL86,n3Q4td6qCse5aSv9e,Ko3v7THD2dqefyTAx,2021-01-21T21:51:24Z,/experiment/tangram_A.png,red,redA,"one leg up, one hand up ",true,,,,,,,,,,,,,,,,blue
AgZcbY9cag8J2KpPD,2iWCDAdpFvRCNSrEM,Ko3v7THD2dqefyTAx,2021-01-21T21:51:33Z,/experiment/tangram_A.png,blue,blueA,Person is standing on one leg and the second is up and the arms ar up ,true,,,,,,,,,,,,,,,,blue
MZB7u2zjmqxMe4Sii,E5uTCaEvboyi9W2jE,Ko3v7THD2dqefyTAx,2021-01-21T21:51:36Z,/experiment/tangram_C.png,blue,blueC,"both arms straight up, the person is leaning to the left",true,,,,,,,,,,,,,,,,blue
NQfoNqkyfprCuzuut,gR2G6xLFF4jLsksxJ,76iJQ4QXdyAcYKseZ,2021-01-21T21:51:37Z,/experiment/tangram_B.png,red,redB,the one that looks like he is praying kneeling,true,,,,,,,,,,,,,,,,red
pz6Jy2P8zWcTsyNTf,n3Q4td6qCse5aSv9e,Ko3v7THD2dqefyTAx,2021-01-21T21:51:42Z,/experiment/tangram_D.png,red,redD,"standing straight, one arm to left ",true,,,,,,,,,,,,,,,,blue
E8BNJhbLR8bFASRai,NiKAGZngti7bqNjn2,76iJQ4QXdyAcYKseZ,2021-01-21T21:51:43Z,/experiment/tangram_D.png,blue,blueD,A standing person with extended arms like holding a tray,true,,,,,,,,,,,,,,,,red
DwvAtH62Tk48i7nJP,up6Jjy6x3SYuzkRrC,76iJQ4QXdyAcYKseZ,2021-01-21T21:51:44Z,/experiment/tangram_C.png,blue,blueC,He look like he is flying with arms wide open or like a goalkeeper whos trying to save a goal.,true,,,,,,,,,,,,,,,,red
HjL8JeRGG4mYJYgxM,gR2G6xLFF4jLsksxJ,76iJQ4QXdyAcYKseZ,2021-01-21T21:51:47Z,/experiment/tangram_A.png,red,redA,the one that looks like he is drunk and dancing,true,,,,,,,,,,,,,,,,red
reL7ut93YY2NQ4e9B,up6Jjy6x3SYuzkRrC,76iJQ4QXdyAcYKseZ,2021-01-21T21:51:52Z,/experiment/tangram_A.png,blue,blueA,He looks like a drunk dancer,true,,,,,,,,,,,,,,,,red
pMsSRMSx69aFqyhKd,n3Q4td6qCse5aSv9e,Ko3v7THD2dqefyTAx,2021-01-21T21:51:57Z,/experiment/tangram_C.png,red,redC,"tilted left, both arms up ",true,,,,,,,,,,,,,,,,blue
WkrEdnThHygaN3KHk,E5uTCaEvboyi9W2jE,Ko3v7THD2dqefyTAx,2021-01-21T21:51:58Z,/experiment/tangram_D.png,red,redD,"both arms to the left, standing on their knees",true,,,,,,,,,,,,,,,,blue
bZGBJxkGywnq8BT6x,sK8r54bPtKtwfCyE7,76iJQ4QXdyAcYKseZ,2021-01-21T21:51:58Z,/experiment/tangram_D.png,red,redD,"standing, looks like its praying, arms in front, some might say the one with a backpack",true,,,,,,,,,,,,,,,,red
ruS7xQcrLdesh6uT4,n3Q4td6qCse5aSv9e,Ko3v7THD2dqefyTAx,2021-01-21T21:52:10Z,/experiment/tangram_B.png,red,redB,"on knees, both arms up ",true,,,,,,,,,,,,,,,,blue
uuNoLjdC8kXDnqmfs,up6Jjy6x3SYuzkRrC,76iJQ4QXdyAcYKseZ,2021-01-21T21:52:10Z,/experiment/tangram_C.png,red,redC,Flying,true,,,,,,,,,,,,,,,,red
furKjbGjouGjDtgdN,2iWCDAdpFvRCNSrEM,Ko3v7THD2dqefyTAx,2021-01-21T21:52:13Z,/experiment/tangram_B.png,blue,blueB,"The person is on knees the arms are up and straight\n",true,,,,,,,,,,,,,,,,blue
4RKHPaeoRhdsE9SCe,gR2G6xLFF4jLsksxJ,76iJQ4QXdyAcYKseZ,2021-01-21T21:52:13Z,/experiment/tangram_D.png,red,redD,the one that looks like he have a backpack and he is a shot person,true,,,,,,,,,,,,,,,,red
wKHxC7yR3YmaBqBEa,up6Jjy6x3SYuzkRrC,76iJQ4QXdyAcYKseZ,2021-01-21T21:52:15Z,/experiment/tangram_B.png,red,redB,Sitting,true,,,,,,,,,,,,,,,,red
rLfEiffgbpgehozDw,up6Jjy6x3SYuzkRrC,76iJQ4QXdyAcYKseZ,2021-01-21T21:52:19Z,/experiment/tangram_A.png,red,redA,drunk dancer,true,,,,,,,,,,,,,,,,red
yigjG2KbcjoFzK75R,sK8r54bPtKtwfCyE7,76iJQ4QXdyAcYKseZ,2021-01-21T21:52:24Z,/experiment/tangram_B.png,red,redB,"on the ground, sitting, maybe girl or dog, looking up maybe praying",true,,,,,,,,,,,,,,,,red
hfNWqJYdzoM3crfn3,E5uTCaEvboyi9W2jE,Ko3v7THD2dqefyTAx,2021-01-21T21:52:24Z,/experiment/tangram_B.png,red,redB,"one leg to the left, one arm raised slightly",true,,,,,,,,,,,,,,,,blue
